video_id,title,description,channel_id,channel_title,view_count,like_count,comment_count,topics,latitude,longitude,published_at,duration,url,national_park
6EwdkohS-FU,Repoveden kansallispuisto talvinen Kaakkurinkierros. Talviretkeily ja ulkoilu.,"Ryöstöretki Repoveden kansallispuistoon venähti kahden yön retkeksi. Ensimmäisen Kaakkurinkierroksen pääsin kiertämään upeissa talvisissa Repoveden maisemissa. Teemana oli hyödyntää retkeilyn rakenteita. Ruuat valmistettiin tulilla, vettä saatiin kaivoista ja lumesta sulattamalla, polut oli hyvässä kunnossa, eka yö vietettiin Kirnukankaan laavussa ja toinen yö oltiin Kuutinkanavalla kodassa... Retkisää oli loistava talvinen keli, aurinkoa, napakkaa pakkasta sekä lumisadetta.
@Sammaleisetpolut",UCSbSlu_tEwkzSYT1XR6dnnA,Sammaleisetpolut,3961.0,147.0,41.0,"Lifestyle_(sociology),Tourism",61.1879953,26.9023636,2023-12-14 17:30:02+00:00,PT1H2M47S,https://www.youtube.com/watch?v=6EwdkohS-FU,Repovesi
LHqJuwDFetA,Kolmen kansallispuiston vaellus. 1/3 Isojärven kansallispuisto,"Suunnittelin kesälomaretken niin, että pystyin käymään kolmessa eri kansallispuistossa, kuitenkin kulkien kohti määränpäätä Pelloa. Siitä syntyi ajatus kolmen kansallispuiston vaelluksesta. Siispä ensin kohti Isojärven kansallispuistoa ja auto siirtymä Leivonmäelle, siitä sitten kohti Etelä-Konneveden kansallispuistoa. Maastossa vietin neljä yötä. Päätin jakaa tämän retken kolmeen eri osaa ja tässä olisi ensimmäinen eli Isojärven retki.
@Sammaleisetpolut",UCSbSlu_tEwkzSYT1XR6dnnA,Sammaleisetpolut,2874.0,134.0,12.0,"Hobby,Lifestyle_(sociology),Tourism",61.690591,25.0021541,2023-06-17 06:00:13+00:00,PT30M41S,https://www.youtube.com/watch?v=LHqJuwDFetA,Isojärvi
mw4VaQpa5W0,Kiutakönkään taimenet. Oulangan kansallispuisto. Retkeily,"Kävin Kiutakönkäällä Oulangan kansallispuistossa, kokeilemassa onnistunko kuvaamaan nousevia taimenia, Kiutakönkään kuohuissa.
@Sammaleisetpolut",UCSbSlu_tEwkzSYT1XR6dnnA,Sammaleisetpolut,2016.0,91.0,12.0,"Lifestyle_(sociology),Tourism",66.3745719,29.3222341,2022-08-25 16:00:29+00:00,PT8M22S,https://www.youtube.com/watch?v=mw4VaQpa5W0,Oulanka
-LES4JGwzmk,Monimuotoista luonnonrauhaa - Tiilikkajärven kansallispuisto,"Savon sydänmaiden syleilyssä saat syksyisin saapastella sielua sivelevissä suomalaisissa suomaisemissa. Saattaa sujahtaa silmien suorituskyvyn saataville sitä sun semmosta. 
Tiilikkajärven kansallispuisto - harmillisen hankala kirjoitettava pelkillä ässällä alkavilla sanoilla. Muuten mukava.

Onko jotain kommentoitavaa? Kommentoi.
Onko jotain kysyttävää? Kysy.
Kommenttikentässä sana on vapaa.

Twitch: https://www.twitch.tv/jalmarisiili
Discord: https://discord.gg/aXKdEMb
Twitter: https://twitter.com/JalmariSiili
Instagram: http://instagram.com/jalmarisiili
Jalla Puoti: https://reddyshop.co/jallapuoti/

Jos siltä tuntuu, niin postia voi laittaa: jalmarisiili(a)gmail.com

#retkeily

00:00 - 01:46 Alkuhölinät ja päivän suunnitelma
01:47 - 05:47 Taivaallista luonnonrauhaa
05:48 - 09:40 Valheita, senioreita ja yllätyshaukut
09:41 - 12:38 Lounaspaikan metsästystä
12:39 - 18:14 Viineriä ja väentungosta
18:15 - 20:21 Luotojen kautta suolle",UCSqIm2Ql3Fd0XL-dqnecc5Q,Jalmari Siili,2450.0,69.0,27.0,"Hobby,Lifestyle_(sociology)",63.6614721,28.2993964,2021-09-23 10:16:13+00:00,PT20M21S,https://www.youtube.com/watch?v=-LES4JGwzmk,Tiilikkajärvi
dj0gI_AswR8,"Four day backcountry ski tour to Korvatunturi, Lapland, with my dog | Taival Outdoors","Join us on this winter ski tour North of the Wall. Four days of backcountry skiing and snowshoeing in Lapland with my dog, Rokka the Alaskan Malamute, during which we sleep in wilderness huts, make hot tent camp in the snow, and climb the legendary Korvatunturi fell on the border between Finland and Russia. According to the Finnish folklore, Santa Claus lives in Korvatunturi, not at the North Pole. While we didn't find Father Christmas' workshop, there sure were a suspiciously large amounts of red pointy hats and wooden elf markers along the trail.

00:00 The journey begins
02:59 Vieriharju wilderness hut and making plans
06:49 Talking about Beijing 2022 Winter Olympics and ice hockey
08:29 Tough going
10:40 Rakitsanoja turf hut
16:37 Second day begins with a shortcut through deep snow
19:43 Skiing and snowshoeing to Korvatunturi fell
24:55 Summit of Korvatunturi!
27:27 Stunning winter views and descending back to campsite
30:10 Luxe Outdoor Minipeak XL hot tent camp with Pomoly T1 Mini titanium stove
34:18 Third day of backcountry skiing with a pulk
37:56 Sauna and camp life at Vieriharju wilderness hut
46:39 -22°C / -8°F cold morning of the fourth day

↟↟↟

🔔 SUBSCRIBE: https://www.youtube.com/TaivalOutdoors?sub_confirmation=1
📸 INSTAGRAM: https://instagram.com/taival.outdoors/
🐺 JOIN THE SUPPORT SQUAD:
https://www.youtube.com/channel/UCT9Op5RQ6nj-jhUYFRduenw/join

↟↟↟

Taival Outdoors is a channel about the great outdoors, spending time in nature doing everything from day hikes and overnight adventures to bikepacking and multi-day wilderness backpacking. Trekking is close to my heart, but I’m not tied to any particular ""genre"" like ultralight or bushcraft – instead I do what I've found through my experience in the wild to work the best for me. I'm also making gear reviews and skill videos based on what I actually use and how I operate in nature. Thanks for watching!",UCT9Op5RQ6nj-jhUYFRduenw,Taival Outdoors,8996.0,241.0,53.0,"Hobby,Lifestyle_(sociology),Pet,Tourism",68.073611,29.315278,2022-03-13 05:48:05+00:00,PT52M48S,https://www.youtube.com/watch?v=dj0gI_AswR8,Urho Kekkonen
fHhcuiLEk-g,"5 days backpacking in Lapland - midnight sun, water crossings & snowy fells (FULL MOVIE)","Join me and my friend on this 100 km backpacking adventure to Urho Kekkonen national park in Lapland. Established in 1983, the national park is the second largest in Finland encompassing over 2,500 km² of magnificent arctic wilderness, fells, and rivers, so it’s no wonder we keep coming back here. It’s also our second most popular national park, but most of the visitors tend to stay near the ski resorts and other services on the Western side, whereas we start our journey from the far North-East corner of the park. This video will include a lot of midnight sun, campfires and coffee, and many water crossings which are always interesting during the early summer as the winter’s snow is melting down fast! Here’s our route with timestamps:

0:00 Day 1 - Arriving to Urho Kekkonen national park and hiking from Raja-Jooseppi until midnight to Hirvaspäänpalo campfire site.
13:51 Day 2 - Following Anterinjoki (Anteri's river) towards the center of the national park. We stop by Anterin pyöräparkki laavu and Anterinmukka. We end the day by climbing over the trip's first fells and setup camp by Muorravaarakanjoki campfire place.
38:54 Day 3 - We climb to Sokosti, the highest fell in Urho Kekkonen national park and in Eastern Lapland. Great views! Stayed the following night at Muorravaarakka open wilderness hut camping area.
1:00:26 Day 4 - We start trekking back north, following Muorravaarakanjoki downstream. On our way we hear about the overflowing Harrijoki and got to experience one of our sketchiest water crossings ever. Day ended at Jyrkkävaara open wilderness hut camping grounds.
1:15:17 Day 5 - Again following rivers, first Suomujoki and then the mighty Lutto river, we head back to where we started. The park doesn't let us out without one final water crossing through Kiertämäjoki, which proved to be the deepest one (although not having the strongest current) of the trip.
1:23:22 - Final summary of the five-day backpacking trip and video showcasing the historical Raja-Jooseppi homestead.

This is how Metsähallitus, Parks & Wildlife Finland describes the area:
""Trek through this magnificent arctic fell country on foot or on skis, finding your way to a welcoming wilderness hut for the night. This vast park extends eastwards from the resort of Saariselkä through the wilderness of Finnish Lapland all the way to the Russian border. The remote fell of Korvatunturi is famous among Finns as the home of Father Christmas. The night sky is illuminated by the Aurora Borealis in winter and the Midnight Sun in summer.""

More information about Raja-Jooseppi homestead: https://www.nationalparks.fi/en/urhokekkonennp/sights#rajajooseppi

🔔 SUBSCRIBE: https://www.youtube.com/TaivalOutdoors?sub_confirmation=1

📸 INSTAGRAM: https://instagram.com/taival.outdoors/

Disclosures
At the time of this video, I was an ambassador and testing gear for the following companies:
5.11 Tactical Finland https://511tactical.fi/

--

Taival Outdoors is a channel about the great outdoors, spending time in nature doing everything from day hikes and overnight adventures to bikepacking and multi-day wilderness backpacking. Trekking is close to my heart, but I’m not tied to any particular ""genre"" like ultralight or bushcraft – instead I do what I've found through my experience in the wild to work the best for me. I'm also making gear reviews and skill videos based on what I actually use and how I operate in nature. Thanks for watching!",UCT9Op5RQ6nj-jhUYFRduenw,Taival Outdoors,15314.0,339.0,54.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.2500001,2020-07-02 05:24:32+00:00,PT1H26M41S,https://www.youtube.com/watch?v=fHhcuiLEk-g,Urho Kekkonen
FcSJQzrcwW4,30 km backpacking trip around Kurjenrahka national park | Taival Outdoors,"First time visiting Kurjenrahka national park! I took on the longest hiking trail - a 30-kilometer loop called Vajosuon vaellus (the trek of Vajosuo) - and spent a night in the area. The trail went trough the mire (or actually there's two separate bogs which together form majority of the national park) as well as deep, dark spruce forests and dreamy crop fields. There was no shortage of duckboards on this trip! The loop goes by few lean-to shelters and bird watching towers too, finally circling around Savojärvi, the only lake in the national park.

""Within easy reach of the historic town of Turku, the forests and marshes of Kurjenrahka are home to many wild animals and birds, including stately long-legged cranes and curious woodland owls.""
https://www.nationalparks.fi/kurjenrahkanp

0:00 The Old Boundary Mark of Kuhankuono
1:37 Vajosuon vaellus trail starts and I admire the mire (heh) from a bird watching tower
17:26 Fire steel fire, dinner and setting up my camp
25:00 Misty morning on the trail
27:32 Few words about responsible backpacking
34:21 The old forests of Pukkipalo
39:54 Rainy loop around Savojärvi

🔔 SUBSCRIBE: https://www.youtube.com/TaivalOutdoors?sub_confirmation=1

📸 INSTAGRAM: https://instagram.com/taival.outdoors/

Disclosures
At the time of this video, I was an ambassador and testing gear for the following companies:
5.11 Tactical Finland https://511tactical.fi/
Keli Clothing https://keliclothing.fi/

--

Taival Outdoors is a channel about the great outdoors, spending time in nature doing everything from day hikes and overnight adventures to bikepacking and multi-day wilderness backpacking. Trekking is close to my heart, but I’m not tied to any particular ""genre"" like ultralight or bushcraft – instead I do what I've found through my experience in the wild to work the best for me. I'm also making gear reviews and skill videos based on what I actually use and how I operate in nature. Thanks for watching!",UCT9Op5RQ6nj-jhUYFRduenw,Taival Outdoors,4395.0,120.0,9.0,"Hobby,Lifestyle_(sociology),Tourism",60.7385651,22.3193056,2020-09-16 17:36:33+00:00,PT46M47S,https://www.youtube.com/watch?v=FcSJQzrcwW4,Kurjenrahka
HaAZgaUXyrQ,Day hike in Torronsuo national park - Finland's deepest bog | Taival Outdoors,"I head out with my wife to a day hike around Torronsuo national park's longest summer hiking trail. Sketchy duckboards lead us through the seemingly endless bog and pine mire. Clear, sunny skies and over 10 degree temperatures made it feel like the first true summer hike of the season. Around the midway point we switched to Hämeen Ilvesreitti trail network, ate some home baked bread and visited the biggest laavu I've ever seen. 

Here's how Metsähallitus, Parks and Wildlife Finland describe the area:
""Finland's deepest bog is within easy reach from all parts of Southern Finland. Hike along duckboards to explore the rugged mire nature and watch cranes and geese from the birdwatching tower. In snowy winters, trails in Torronsuo invite skiers to enjoy the outdoors."" https://www.nationalparks.fi/en/torronsuonp

🔔 SUBSCRIBE: https://www.youtube.com/TaivalOutdoors?sub_confirmation=1

📸 INSTAGRAM: https://instagram.com/taival.outdoors/

Disclosures
At the time of this video, I was an ambassador and testing gear for the following companies:
5.11 Tactical Finland https://511tactical.fi/

--

Taival Outdoors is a channel about the great outdoors, spending time in nature doing everything from day hikes and overnight adventures to bikepacking and multi-day wilderness backpacking. Trekking is close to my heart, but I’m not tied to any particular ""genre"" like ultralight or bushcraft – instead I do what I've found through my experience in the wild to work the best for me. I'm also making gear reviews and skill videos based on what I actually use and how I operate in nature. Thanks for watching!",UCT9Op5RQ6nj-jhUYFRduenw,Taival Outdoors,4155.0,104.0,13.0,"Hobby,Lifestyle_(sociology),Tourism",60.7313489,23.6325656,2020-05-25 15:00:14+00:00,PT17M56S,https://www.youtube.com/watch?v=HaAZgaUXyrQ,Torronsuo
CrO6UI8f_Mg,"Backpacking in Lapland - no talking, just hiking under the midnight sun","100 kilometers in five days through Urho Kekkonen national park, Finnish Lapland, in June of 2020. This is a shorter edit of an earlier video of this trip, if you want the full experience check out the full 90-minute movie here: https://www.youtube.com/watch?v=fHhcuiLEk-g

00:00 Day 1 - Arriving to Urho Kekkonen national park and hiking from Raja-Jooseppi until midnight to Hirvaspäänpalo campfire site.
02:40 Day 2 - Following Anterinjoki (Anteri's river) towards the center of the national park. Plenty of water crossings. Lunch break at Anterinmukka. We end the day by climbing over the trip's first fells and setup camp by Muorravaarakanjoki campfire place.
09:57 Day 3 - We climb to Sokosti, the highest fell in Urho Kekkonen national park and in Eastern Lapland. Great views! Stayed the following night at Muorravaarakka open wilderness hut camping area.
17:11 Day 4 - We start trekking back north, following Muorravaarakanjoki downstream. On our way we hear about the overflowing Harrijoki and got to experience one of our sketchiest water crossings ever. Day ended at Jyrkkävaara open wilderness hut camping grounds.
20:52 Day 5 - Again following rivers, first Suomujoki and then the mighty Lutto river, we head back to where we started. Before leaving the national park, we tour the historical Raja-Jooseppi homestead.

This is how Metsähallitus, Parks & Wildlife Finland describes the area:
""Trek through this magnificent arctic fell country on foot or on skis, finding your way to a welcoming wilderness hut for the night. This vast park extends eastwards from the resort of Saariselkä through the wilderness of Finnish Lapland all the way to the Russian border. The remote fell of Korvatunturi is famous among Finns as the home of Father Christmas. The night sky is illuminated by the Aurora Borealis in winter and the Midnight Sun in summer.""

More information about Raja-Jooseppi homestead: https://www.nationalparks.fi/urhokekkonennp/sights#rajajooseppi

↟↟↟

🔔 SUBSCRIBE: https://www.youtube.com/TaivalOutdoors?sub_confirmation=1
📸 INSTAGRAM: https://instagram.com/taival.outdoors/
🐺 JOIN THE SUPPORT SQUAD:
https://www.youtube.com/channel/UCT9Op5RQ6nj-jhUYFRduenw/join

↟↟↟

Taival Outdoors is a channel about the great outdoors, spending time in nature doing everything from day hikes and overnight adventures to bikepacking and multi-day wilderness backpacking. Trekking is close to my heart, but I’m not tied to any particular ""genre"" like ultralight or bushcraft – instead I do what I've found through my experience in the wild to work the best for me. I'm also making gear reviews and skill videos based on what I actually use and how I operate in nature. Thanks for watching!",UCT9Op5RQ6nj-jhUYFRduenw,Taival Outdoors,3503.0,86.0,15.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.25,2022-05-18 12:16:00+00:00,PT24M51S,https://www.youtube.com/watch?v=CrO6UI8f_Mg,Urho Kekkonen
qXVLJaBXOcA,YLLÄS & PIRUNKURU | SUOMI ROADTRIP #8,"TILAA KANAVA:  https://www.youtube.com/channel/UCTIF2PsJOYoPK9AI9QvOycQ?sub_confirmation=1 

00:00 Lähtö hotellilta 
00:50 Pirunkurun ponnistus
06:25 Yllästunturi

🌍🖤TÄSTÄ TULEE HYVÄ PÄIVÄ VERKKOKAUPPAAN: 
https://reddyshop.co/tastatuleehyvapaiva/

🌍🖤TÄSTÄ TULEE HYVÄ PÄIVÄ INSTAGRAM: https://www.instagram.com/tastatuleehyvapaiva/

🚘 Talvirenkaat netistä: Säästä jopa 30% renkaiden hinnoista: https://track.adtraction.com/t/t?a=1328214709&as=1533708987&t=2&tk=1

👕Vastuulliset urheilu- ja ulkoiluvaatteet suomalaisesta verkkokaupasta: https://on.weekendbee.fi/t/t?a=1507600457&as=1533708987&t=2&tk=1

🥾 Suomen johtava ulkoilukauppa: https://track.adtraction.com/t/t?a=1119705543&as=1533708987&t=2&tk=1

🏠Suomen suurin valikoima lomamökkejä: https://track.adtraction.com/t/t?a=1071150667&as=1533708987&t=2&tk=1

📚Kokeile BookBeat-Premiumia maksutta, jos et ole kokeillut aikaisemmin *Etu koskee uusia BookBeat käyttäjiä* : https://at.bookbeat.fi/t/t?a=1510243164&as=1533708987&t=2&tk=1

📚Laaja valikoima äänikirjoja ja e-kirjoja: https://track.adtraction.com/t/t?a=1248237245&as=1533708987&t=2&tk=1

🍔 Edullista ruokaa netistä: https://track.adtraction.com/t/t?a=1196076716&as=1533708987&t=2&tk=1

INSTAGRAM: https://www.instagram.com/oscarwicklen/

YLLÄS & PIRUNKURU | SUOMI ROADTRIP #8
Suomi Road tripin 8 jaksossa olemme Ylläksellä. Videon alkupuolella patikoimme Pirunkurun ponnistuksen, josta aukeaa upeat maisemat Yllästunturille. Pirunkurun jälkeen jatkoimme matkaa Sport Resort Ylläksen puolelle ja nousimme siellä Gondolilla Yllästunturin huipulle. Yllästunturin huipulla kiersimme pienen lenkin. Sieltä lähtee myös Ylläs bike parkin pyöräreittejä. Tämän jälkeen gondolilla alas ja Jounin kaupan kautta syömään ravintolaan nimeltään Rouhe. Hyvän illallisen jälkeen Ylläksen maisematietä pitkin takaisin hotellille. Matkalla hotellille sain kuvattua pari upeaa salamaa Ylläksen maisematien varrella. Seuraavassa jaksossa matka jatkuu Ylläkseltä päiväretkelle Pallastunturille. Pallastunturilla huiputamme Taivaskeron, jossa vuonna 1952 sytytettiin Helsingin Olympialaisten Olympiatuli. 

#Ylläs #Pirunkuru #Yllästunturi #äkäslompolo #Ylläsjärvi #Jouninkauppa #SampoKaulanen #Sportresortylläs #yllässki #patikointi #eräily #laskettelu #fatbike #ylläsbikepark #maastopyöräily #gondoli #suomenpisinrinne #hiihtokeskus #lappi #lapland #roadtrip #suomi #kotimaa #erämaa #kansallispuisto #pallasyllästunturinkansallispuisto #taivaskero #pallastunturi #pirunkurunponnistus #loma #lomalla #matkailu #matkustus #matkustaa #kesänkijärvi #yllässwing #ylläksenyöpuu #OscarSebastian",UCTIF2PsJOYoPK9AI9QvOycQ,Oscar Sebastian,2836.0,32.0,2.0,"Lifestyle_(sociology),Tourism",,,2020-10-11 10:02:20+00:00,PT10M34S,https://www.youtube.com/watch?v=qXVLJaBXOcA,Pallas-Yllästunturi
NaQsDKjbcU0,YLLÄS & SNOWVILLAGE | LAPPI VLOGI,"YLLÄS & SNOWVILLAGE | LAPPI VLOGI

Mun eka lappi vlogi. Tässä lappi vlogissa ollaan ylläksellä laskettelemassa, käydään jounin kaupassa ja snowvillagessa. Ylläs reissu ei alkanut mallikkaasti kun auto päätti jumittua pahassa paikassa. Ylläs rinteet eivät myöskään olleet parhaimmillaan eikä myöskään ilma joten laskettelu oli myös hieman haastavaa. Jätettiin Ylläs taakse ja lähdettiin SnowVillageen. Snowvillage oli selvästi keskeneräinen vielä tässä vaiheessa joten pitää ehkä käydä keväällä uudestaan Snowvillagessa katsomassa kun kaikki huoneet ovat valmiita. Snowvillagesta lähdettiin suuntaamaan kohti Leviä ja Levin Hullu poro huoneistoa. 

Seuraavassa vlogissa ollaan siis Levillä ja vietetään uusivuosi Lapissa ja Levin upeissa maisemissa. 

✅ Tilaa kanava 
https://www.youtube.com/channel/UCTIF2PsJOYoPK9AI9QvOycQ?sub_confirmation=1 

👍 Laita peukku videolle jos tykkäsit videosta.

📝 Kommentoi mitä pidit tästä YLLÄS & SNOWVILLAGE | LAPPI VLOGI videosta?

🛒 https://www.reddyshop.co/trendaava/

📖 https://oscarsebastianofficial.blogspot.com/

#Ylläs #lappi #lappivlogi #snowvillage #laskettelu #lapland #ski #yllas #lappi #rinteet #lapissa #lappiin #finnishlapland #levi #levilapland",UCTIF2PsJOYoPK9AI9QvOycQ,Oscar Sebastian,4611.0,64.0,11.0,"Lifestyle_(sociology),Tourism",,,2021-01-04 17:15:00+00:00,PT14M1S,https://www.youtube.com/watch?v=NaQsDKjbcU0,Pallas-Yllästunturi
